Union ID,Loci,Union length,Occupancy score,Occupancy frequency,Constitutive,Genomic feature,Motif
263954,chr17:29370962-29371634,672,1322,0.984,Y,Intron:Fgd2,"chr17:29371160-29371179(-),chr17:29371529-29371548(+),chr17:29371205-29371224(-)"
263963,chr17:29396699-29397306,607,1326,0.987,Y,Intergenic,"chr17:29397071-29397090(+),chr17:29397058-29397077(-)"
263997,chr17:29492499-29493181,682,1227,0.913,Y,"Promoter:Pim1,Gm26885;Intron:Pim1","chr17:29492728-29492747(+),chr17:29492943-29492962(-)"
264007,chr17:29514343-29514995,652,1294,0.963,Y,Intergenic,chr17:29514608-29514627(-)
264031,chr17:29603231-29603820,589,1309,0.974,Y,"Intron:Tbc1d22b,Gm28052",chr17:29603474-29603493(+)
264037,chr17:29614346-29614917,571,1224,0.911,Y,"Promoter:Gm28043,Rnf8;Exon:Gm28043,Rnf8;Intron:Gm28052",
264059,chr17:29704755-29705358,603,1149,0.855,Y,"Exon:Ccdc167,Cmtr1;Intron:Ccdc167",chr17:29704979-29704998(+)
264081,chr17:29762491-29763049,558,1267,0.943,Y,Intergenic,chr17:29762734-29762753(+)
264087,chr17:29773299-29773861,562,1220,0.908,Y,Intergenic,"chr17:29773810-29773829(+),chr17:29773554-29773573(-)"
264094,chr17:29795903-29796559,656,1231,0.916,Y,Intergenic,chr17:29796275-29796294(+)
264096,chr17:29801284-29802023,739,1193,0.888,Y,Intergenic,
264108,chr17:29848543-29849383,840,1303,0.969,Y,Exon:Mdga1;Intron:Mdga1,"chr17:29848976-29848995(-),chr17:29849069-29849088(-)"
264116,chr17:29882819-29883459,640,1289,0.959,Y,Intron:Mdga1,"chr17:29883081-29883100(-),chr17:29883123-29883142(+)"
264138,chr17:29975516-29976145,629,1307,0.972,Y,Intergenic,"chr17:29975935-29975954(+),chr17:29975761-29975780(-)"
264154,chr17:30024628-30025075,447,1234,0.918,Y,Intron:Zfand3,chr17:30024838-30024857(-)
264245,chr17:30454767-30455668,901,1277,0.95,Y,Intron:Btbd9,"chr17:30455266-30455285(-),chr17:30455228-30455247(+),chr17:30455035-30455054(-)"
264272,chr17:30559355-30559959,604,1224,0.911,Y,Intron:Btbd9,chr17:30559690-30559709(+)
264279,chr17:30590682-30591372,690,1250,0.93,Y,Intergenic,"chr17:30590984-30591003(+),chr17:30590981-30591000(-)"
264300,chr17:30652889-30653428,539,1130,0.841,Y,Exon:Dnah8;Intron:Dnah8,chr17:30653184-30653203(+)
264310,chr17:30681509-30682221,712,1283,0.955,Y,Intron:Dnah8,chr17:30681822-30681841(-)
264314,chr17:30714723-30715330,607,1121,0.834,Y,Intron:Dnah8,"chr17:30715322-30715341(-),chr17:30714930-30714949(-)"
264317,chr17:30727781-30728219,438,1158,0.862,Y,Exon:Dnah8;Intron:Dnah8,chr17:30727961-30727980(+)
264321,chr17:30737821-30738260,439,1120,0.833,Y,Intron:Dnah8,chr17:30737996-30738015(+)
264324,chr17:30746094-30746736,642,1299,0.967,Y,Intron:Dnah8,chr17:30746464-30746483(+)
264367,chr17:30990155-30990969,814,1116,0.83,Y,Intron:Umodl1,chr17:30990421-30990440(-)
264372,chr17:31011524-31011962,438,1307,0.972,Y,Intergenic,chr17:31011702-31011721(+)
264375,chr17:31019497-31020090,593,1262,0.939,Y,Intergenic,chr17:31019719-31019738(+)
264401,chr17:31119424-31119885,461,1215,0.904,Y,Intergenic,"chr17:31119642-31119661(-),chr17:31119645-31119664(+)"
264402,chr17:31121885-31122450,565,1217,0.906,Y,Intergenic,chr17:31122123-31122142(+)
264404,chr17:31138127-31138930,803,1262,0.939,Y,Intergenic,chr17:31138576-31138595(+)
264413,chr17:31187367-31188023,656,1234,0.918,Y,Intron:Tmprss3,"chr17:31187600-31187619(-),chr17:31187518-31187537(-)"
264428,chr17:31254389-31254961,572,1162,0.865,Y,Intergenic,chr17:31254750-31254769(+)
264455,chr17:31330652-31331047,395,1161,0.864,Y,Intron:Slc37a1,"chr17:31330821-31330840(+),chr17:31331036-31331055(+),chr17:31330775-31330794(-)"
264460,chr17:31344136-31344574,438,1293,0.962,Y,Intron:Slc37a1,chr17:31344346-31344365(-)
264465,chr17:31377764-31378550,786,1193,0.888,Y,Intergenic,"chr17:31378148-31378167(+),chr17:31378026-31378045(+)"
264474,chr17:31429359-31429846,487,1219,0.907,Y,Intron:Pde9a,chr17:31429619-31429638(-)
264492,chr17:31492450-31492930,480,1312,0.976,Y,Intergenic,chr17:31492676-31492695(-)
264539,chr17:31664759-31665232,473,1231,0.916,Y,Intergenic,chr17:31664968-31664987(-)
264543,chr17:31685356-31685905,549,1295,0.964,Y,Intergenic,chr17:31685659-31685678(+)
264544,chr17:31693027-31693762,735,1265,0.941,Y,Intergenic,chr17:31693404-31693423(+)
264644,chr17:32025350-32025785,435,1238,0.921,Y,Intron:Hsf2bp,chr17:32025582-32025601(-)
264656,chr17:32073149-32073834,685,1299,0.967,Y,Intergenic,chr17:32073500-32073519(-)
264657,chr17:32075131-32075619,488,1205,0.897,Y,Intergenic,"chr17:32075342-32075361(+),chr17:32075340-32075359(-)"
264677,chr17:32142845-32143733,888,1311,0.975,Y,Exon:Notch3;Intron:Notch3,chr17:32143365-32143384(+)
264678,chr17:32161871-32162589,718,1153,0.858,Y,Intron:Notch3,chr17:32162219-32162238(+)
264692,chr17:32209572-32210422,850,1254,0.933,Y,Intron:Brd4,chr17:32209955-32209974(-)
264730,chr17:32348869-32349569,700,1265,0.941,Y,Promoter:Akap8l;Intron:Akap8l,chr17:32349129-32349148(+)
264742,chr17:32386682-32387403,721,1218,0.906,Y,"Promoter:Wiz,Gm22201;Intron:Wiz","chr17:32387012-32387031(-),chr17:32387206-32387225(+),chr17:32386826-32386845(-)"
264766,chr17:32483025-32483759,734,1256,0.935,Y,Exon:Cyp4f39;Intron:Cyp4f39,chr17:32483493-32483512(-)
264769,chr17:32494588-32495251,663,1219,0.907,Y,Intergenic,chr17:32494819-32494838(-)
264777,chr17:32528554-32529265,711,1263,0.94,Y,Exon:Cyp4f17;Intron:Cyp4f17,chr17:32528958-32528977(+)
264781,chr17:32550769-32551630,861,1213,0.903,Y,Exon:Cyp4f16;Intron:Cyp4f16,chr17:32551297-32551316(+)
264790,chr17:32634851-32635466,615,1323,0.984,Y,Exon:Cyp4f37;Intron:Cyp4f37,chr17:32635233-32635252(+)
264793,chr17:32680415-32681062,647,1238,0.921,Y,Intergenic,chr17:32680596-32680615(-)
264841,chr17:32904438-32905687,1249,1253,0.932,Y,Exon:Cyp4f14;Intron:Cyp4f14,"chr17:32905592-32905611(+),chr17:32904597-32904616(+),chr17:32905392-32905411(-)"
264849,chr17:32951174-32952085,911,1235,0.919,Y,Exon:Cyp4f41-ps;Intron:Cyp4f41-ps,"chr17:32951633-32951652(-),chr17:32951746-32951765(-)"
264907,chr17:33438904-33439793,889,1195,0.889,Y,Intergenic,chr17:33439340-33439359(+)
264912,chr17:33492700-33493434,734,1257,0.935,Y,Intergenic,chr17:33493240-33493259(-)
264922,chr17:33539066-33539597,531,1179,0.877,Y,Intron:Adamts10,chr17:33539311-33539330(-)
264924,chr17:33552751-33553539,788,1205,0.897,Y,Exon:Adamts10;Intron:Adamts10,chr17:33553110-33553129(-)
264982,chr17:33826858-33827509,651,1289,0.959,Y,Intron:Ndufa7,chr17:33827057-33827076(-)
264989,chr17:33865318-33865830,512,1211,0.901,Y,"Promoter:Gm4134,Gm7029",chr17:33865613-33865632(+)
264995,chr17:33890757-33891346,589,1331,0.99,Y,Promoter:Kifc1,chr17:33890950-33890969(-)
264997,chr17:33896684-33897515,831,1271,0.946,Y,Intergenic,"chr17:33896782-33896801(+),chr17:33897270-33897289(+)"
265009,chr17:33920527-33921210,683,1268,0.943,Y,Promoter:Gm19412;Intron:Tapbp,"chr17:33920937-33920956(-),chr17:33920940-33920959(+)"
265023,chr17:33968303-33969340,1037,1303,0.969,Y,Intergenic,"chr17:33969136-33969155(-),chr17:33968314-33968333(+),chr17:33969139-33969158(-),chr17:33968678-33968697(+)"
265029,chr17:33981925-33982583,658,1176,0.875,Y,Promoter:Gm4152,"chr17:33982348-33982367(+),chr17:33982346-33982365(-)"
265030,chr17:33991719-33992624,905,1296,0.964,Y,Intergenic,"chr17:33992006-33992025(-),chr17:33992450-33992469(+)"
265034,chr17:34003178-34003884,706,1153,0.858,Y,Intergenic,"chr17:34003628-34003647(+),chr17:34003626-34003645(-)"
265041,chr17:34033988-34034652,664,1272,0.946,Y,Exon:Rxrb;Intron:Rxrb,chr17:34034328-34034347(+)
265048,chr17:34075130-34075731,601,1171,0.871,Y,Promoter:H2-Pb;Intron:H2-Pb,chr17:34075466-34075485(+)
265049,chr17:34077497-34077947,450,1263,0.94,Y,Promoter:H2-Pb,chr17:34077747-34077766(+)
265051,chr17:34101271-34102007,736,1313,0.977,Y,Intergenic,"chr17:34101654-34101673(+),chr17:34101347-34101366(+)"
265068,chr17:34135161-34135631,470,1337,0.995,Y,"Promoter:H2-DMa,Gm20493;Exon:H2-DMa","chr17:34135415-34135434(+),chr17:34135359-34135378(+)"
265081,chr17:34170688-34171425,737,1280,0.952,Y,Intergenic,chr17:34170952-34170971(+)
265094,chr17:34204022-34204706,684,1287,0.958,Y,"Promoter:Tap2,Gm20496;Exon:Tap2;Intron:Tap2",chr17:34204448-34204467(-)
265102,chr17:34234869-34235827,958,1214,0.903,Y,Intergenic,"chr17:34235393-34235412(+),chr17:34235431-34235450(-),chr17:34235165-34235184(-)"
265107,chr17:34249749-34250321,572,1236,0.92,Y,Promoter:Gm20506;Exon:Gm20506;Intron:Gm20506,chr17:34250060-34250079(+)
265129,chr17:34313316-34313863,547,1270,0.945,Y,Intron:H2-Eb1,chr17:34313596-34313615(-)
265135,chr17:34349389-34349996,607,1267,0.943,Y,Intergenic,"chr17:34349669-34349688(+),chr17:34349610-34349629(-)"
265146,chr17:34388475-34388950,475,1116,0.83,Y,Intergenic,chr17:34388702-34388721(+)
265151,chr17:34411011-34411715,704,1252,0.932,Y,Intron:BC051142,"chr17:34411176-34411195(+),chr17:34411332-34411351(-)"
265155,chr17:34439623-34440387,764,1168,0.869,Y,Exon:BC051142;Intron:BC051142,chr17:34439990-34440009(+)
265162,chr17:34555261-34555909,648,1295,0.964,Y,Intergenic,"chr17:34555655-34555674(-),chr17:34555665-34555684(-)"
265167,chr17:34571811-34572711,900,1240,0.923,Y,Exon:Notch4;Intron:Notch4,"chr17:34572549-34572568(+),chr17:34572052-34572071(+),chr17:34572090-34572109(-)"
265179,chr17:34618781-34619510,729,1295,0.964,Y,"Intron:Ppt2,Gm20460","chr17:34619284-34619303(-),chr17:34619164-34619183(-),chr17:34619441-34619460(-)"
265195,chr17:34653668-34654437,769,1243,0.925,Y,Exon:Atf6b;Intron:Atf6b,"chr17:34653917-34653936(-),chr17:34654074-34654093(+)"
265211,chr17:34712851-34713647,796,1125,0.837,Y,Exon:Tnxb;Intron:Tnxb,chr17:34713230-34713249(-)
265224,chr17:34805024-34805642,618,1129,0.84,Y,Promoter:Cyp21a1,chr17:34805385-34805404(-)
265225,chr17:34813512-34814103,591,1265,0.941,Y,Exon:C4a;Intron:C4a,chr17:34813934-34813953(-)
265235,chr17:34855756-34856198,442,1240,0.923,Y,Promoter:Mir6972;Exon:Nelfe;Intron:Nelfe,chr17:34855979-34855998(+)
265252,chr17:34911849-34912502,653,1328,0.988,Y,Promoter:Slc44a4;Exon:Ehmt2;Intron:Ehmt2,chr17:34912265-34912284(-)
265257,chr17:34930828-34931711,883,1221,0.908,Y,Promoter:Neu1;Exon:Neu1;Intron:Neu1,chr17:34931132-34931151(+)
265267,chr17:34952723-34953134,411,1225,0.911,Y,"Promoter:Snord52,Gm8696,1110038B12Rik,Gm25744",chr17:34952945-34952964(+)
265281,chr17:34984097-34984894,797,1136,0.845,Y,Intron:Lsm2,chr17:34984420-34984439(-)
265292,chr17:35021079-35021583,504,1316,0.979,Y,Exon:Vwa7;Intron:Vwa7,chr17:35021321-35021340(+)
265311,chr17:35058928-35060032,1104,1204,0.896,Y,Promoter:Ddah2;Exon:Ddah2;Intron:Ddah2,"chr17:35059794-35059813(-),chr17:35059994-35060013(+)"
265347,chr17:35168571-35169487,916,1142,0.85,Y,Intergenic,"chr17:35168972-35168991(+),chr17:35169471-35169490(+)"
265350,chr17:35178342-35178946,604,1304,0.97,Y,Promoter:Ncr3-ps,"chr17:35178683-35178702(+),chr17:35178767-35178786(-)"
265354,chr17:35195359-35196150,791,1232,0.917,Y,"Promoter:Ltb,Mir6973a;Exon:Ltb;Intron:Ltb",chr17:35195853-35195872(-)
265368,chr17:35231935-35232435,500,1289,0.959,Y,Promoter:Atp6v1g2;Intron:Nfkbil1,chr17:35232196-35232215(-)
265370,chr17:35236014-35236724,710,1302,0.969,Y,Promoter:Nfkbil1;Exon:Atp6v1g2;Intron:Atp6v1g2,chr17:35236526-35236545(-)
265376,chr17:35254492-35255180,688,1244,0.926,Y,Intergenic,"chr17:35254560-35254579(+),chr17:35254872-35254891(+)"
265377,chr17:35258074-35258872,798,1303,0.969,Y,Intergenic,"chr17:35258733-35258752(+),chr17:35258160-35258179(+),chr17:35258062-35258081(+),chr17:35258771-35258790(-),chr17:35258332-35258351(+)"
265384,chr17:35274120-35275170,1050,1312,0.976,Y,Intergenic,"chr17:35274481-35274500(+),chr17:35274362-35274381(-),chr17:35274943-35274962(-),chr17:35274484-35274503(+),chr17:35274324-35274343(+)"
265388,chr17:35295735-35296295,560,1280,0.952,Y,Intergenic,"chr17:35296003-35296022(+),chr17:35296001-35296020(-)"
265390,chr17:35301502-35302337,835,1329,0.989,Y,Intergenic,"chr17:35302160-35302179(-),chr17:35301702-35301721(+)"
265407,chr17:35483899-35484677,778,1325,0.986,Y,Intergenic,"chr17:35484147-35484166(+),chr17:35484250-35484269(+)"
265419,chr17:35513833-35514500,667,1221,0.908,Y,Exon:Tcf19;Intron:Tcf19,chr17:35514071-35514090(-)
265422,chr17:35534241-35534982,741,1303,0.969,Y,Promoter:Psors1c2;Exon:Psors1c2,"chr17:35534558-35534577(-),chr17:35534548-35534567(-),chr17:35534852-35534871(-)"
265427,chr17:35544546-35545117,571,1281,0.953,Y,Intergenic,chr17:35544873-35544892(+)
265431,chr17:35556809-35557407,598,1281,0.953,Y,Exon:Cdsn,chr17:35557069-35557088(+)
265437,chr17:35578041-35578651,610,1327,0.987,Y,Intergenic,"chr17:35578597-35578616(+),chr17:35578420-35578439(-),chr17:35578600-35578619(+),chr17:35578367-35578386(+)"
265441,chr17:35584049-35584712,663,1142,0.85,Y,Intergenic,"chr17:35584486-35584505(+),chr17:35584462-35584481(+)"
265443,chr17:35590651-35591339,688,1328,0.988,Y,Intergenic,chr17:35590991-35591010(+)
265458,chr17:35634864-35636082,1218,1288,0.958,Y,Exon:Dpcr1;Intron:Sfta2,"chr17:35635385-35635404(-),chr17:35635780-35635799(+)"
265474,chr17:35694724-35695671,947,1118,0.832,Y,Intron:Ddr1,"chr17:35694929-35694948(-),chr17:35695451-35695470(+),chr17:35694891-35694910(+)"
265478,chr17:35705688-35706360,672,1147,0.853,Y,"Promoter:Ddr1,Gm4577;Intron:Gm4577",chr17:35706019-35706038(+)
265482,chr17:35725491-35726168,677,1330,0.99,Y,Intergenic,chr17:35725773-35725792(-)
265484,chr17:35737793-35738263,470,1224,0.911,Y,Promoter:Gm20443;Exon:Gm20443;Intron:Gm20443,chr17:35738015-35738034(-)
265485,chr17:35739581-35740104,523,1213,0.903,Y,Promoter:Gm20443;Exon:Gm20443;Intron:Gm20443,chr17:35739844-35739863(+)
265518,chr17:35829573-35830242,669,1265,0.941,Y,Exon:Flot1;Intron:Flot1,chr17:35829901-35829920(+)
265520,chr17:35836025-35837282,1257,1270,0.945,Y,Promoter:Tubb5;Exon:Tubb5;Intron:Tubb5,"chr17:35836365-35836384(-),chr17:35836367-35836386(+),chr17:35836264-35836283(-)"
265534,chr17:35873603-35874201,598,1280,0.952,Y,Exon:Ppp1r18;Intron:Ppp1r18,chr17:35873966-35873985(-)
265535,chr17:35879405-35880210,805,1259,0.937,Y,Promoter:Dhx16;Exon:Dhx16;Intron:Dhx16,chr17:35879647-35879666(+)
265549,chr17:35937521-35938215,694,1287,0.958,Y,Promoter:Gm9840,chr17:35937886-35937905(+)
265562,chr17:35993600-35994111,511,1310,0.975,Y,"Promoter:A930015D03Rik,Gm20508;Exon:Gm20508;Intron:Gm20508",chr17:35993820-35993839(-)
265563,chr17:35996967-35997538,571,1329,0.989,Y,Intron:A930015D03Rik,"chr17:35997188-35997207(+),chr17:35997080-35997099(+)"
265581,chr17:36060785-36061500,715,1293,0.962,Y,Intergenic,chr17:36061022-36061041(-)
265636,chr17:36257152-36257935,783,1185,0.882,Y,Promoter:Rpp21;Exon:Rpp21;Intron:Rpp21,"chr17:36257390-36257409(-),chr17:36257361-36257380(+)"
265651,chr17:36418183-36418808,625,1181,0.879,Y,Intergenic,"chr17:36418599-36418618(+),chr17:36418554-36418573(-)"
265662,chr17:36786283-36787068,785,1275,0.949,Y,Intergenic,"chr17:36786785-36786804(-),chr17:36786552-36786571(+)"
265664,chr17:36823878-36824537,659,1206,0.897,Y,Intergenic,"chr17:36824309-36824328(-),chr17:36824075-36824094(+),chr17:36824152-36824171(-)"
265665,chr17:36825499-36826494,995,1167,0.868,Y,Intergenic,"chr17:36825751-36825770(-),chr17:36826225-36826244(-)"
265674,chr17:36892286-36892673,387,1126,0.838,Y,Intergenic,chr17:36892515-36892534(+)
265680,chr17:36913862-36914463,601,1130,0.841,Y,Intergenic,"chr17:36914287-36914306(-),chr17:36914289-36914308(+)"
265681,chr17:36914872-36915443,571,1211,0.901,Y,Intergenic,chr17:36915220-36915239(+)
265705,chr17:36996896-36997640,744,1239,0.922,Y,Intergenic,"chr17:36997187-36997206(-),chr17:36997058-36997077(-)"
265729,chr17:37083186-37083749,563,1147,0.853,Y,Intergenic,chr17:37083526-37083545(+)
265745,chr17:37203576-37204023,447,1326,0.987,Y,Intergenic,"chr17:37203813-37203832(-),chr17:37203765-37203784(-)"
265866,chr17:40824423-40825040,617,1136,0.845,Y,Intron:Rhag,chr17:40824771-40824790(+)
265939,chr17:42603304-42603992,688,1190,0.885,Y,Intron:Opn5,"chr17:42603784-42603803(+),chr17:42603598-42603617(-)"
265940,chr17:42613028-42613772,744,1156,0.86,Y,Promoter:Opn5,"chr17:42613242-42613261(+),chr17:42613336-42613355(+)"
265941,chr17:42658588-42659245,657,1244,0.926,Y,Intron:Adgrf4,chr17:42658799-42658818(+)
265954,chr17:42781835-42782780,945,1225,0.911,Y,Intergenic,chr17:42782330-42782349(-)
265993,chr17:42943345-42943976,631,1263,0.94,Y,Intergenic,chr17:42943592-42943611(-)
266005,chr17:42987651-42988119,468,1114,0.829,Y,Intergenic,chr17:42987875-42987894(+)
266009,chr17:43012520-43013285,765,1226,0.912,Y,Intergenic,"chr17:43013080-43013099(+),chr17:43012883-43012902(+)"
266036,chr17:43229605-43230543,938,1170,0.871,Y,Intergenic,chr17:43230059-43230078(-)
266042,chr17:43265099-43265592,493,1243,0.925,Y,Intergenic,"chr17:43265340-43265359(+),chr17:43265315-43265334(-)"
266077,chr17:43518353-43519186,833,1147,0.853,Y,Intergenic,"chr17:43518773-43518792(+),chr17:43518909-43518928(-)"
266089,chr17:43606661-43607254,593,1274,0.948,Y,Exon:Pla2g7;Intron:Pla2g7,"chr17:43606899-43606918(-),chr17:43607150-43607169(+)"
266090,chr17:43611556-43612290,734,1203,0.895,Y,Exon:Pla2g7;Intron:Pla2g7,"chr17:43611779-43611798(-),chr17:43611865-43611884(-)"
266102,chr17:43699241-43699896,655,1277,0.95,Y,Promoter:Gm25783;Intron:Cyp39a1,"chr17:43699488-43699507(+),chr17:43699859-43699878(-)"
266103,chr17:43700874-43701550,676,1130,0.841,Y,Exon:Cyp39a1;Intron:Cyp39a1,chr17:43701217-43701236(+)
266126,chr17:43869708-43870298,590,1235,0.919,Y,Intron:Rcan2,chr17:43869898-43869917(-)
266158,chr17:44075732-44076659,927,1154,0.859,Y,Intergenic,chr17:44076227-44076246(+)
266169,chr17:44130383-44131058,675,1253,0.932,Y,Intergenic,chr17:44130633-44130652(-)
266170,chr17:44151034-44151506,472,1182,0.879,Y,Intergenic,chr17:44151313-44151332(+)
266189,chr17:44256414-44257055,641,1266,0.942,Y,Intron:Clic5,"chr17:44256817-44256836(-),chr17:44256773-44256792(-)"
266326,chr17:45251256-45252112,856,1233,0.917,Y,Intergenic,"chr17:45251640-45251659(-),chr17:45251387-45251406(-)"
266344,chr17:45374106-45374635,529,1292,0.961,Y,Intergenic,chr17:45374398-45374417(-)
266353,chr17:45403183-45403959,776,1166,0.868,Y,Intron:Cdc5l,chr17:45403405-45403424(-)
266376,chr17:45478400-45479007,607,1325,0.986,Y,Intergenic,chr17:45478630-45478649(+)
266387,chr17:45506266-45507115,849,1294,0.963,Y,Promoter:Aars2;Exon:Aars2;Intron:Aars2,chr17:45506767-45506786(+)
266388,chr17:45516446-45517135,689,1299,0.967,Y,Exon:Aars2;Intron:Aars2,chr17:45516693-45516712(+)
266400,chr17:45552054-45552545,491,1279,0.952,Y,Intergenic,
266405,chr17:45563618-45564228,610,1270,0.945,Y,Promoter:Slc35b2;Exon:Slc35b2,"chr17:45563726-45563745(+),chr17:45563974-45563993(+),chr17:45564058-45564077(+),chr17:45563864-45563883(+)"
266412,chr17:45581406-45581960,554,1165,0.867,Y,Intergenic,"chr17:45581644-45581663(+),chr17:45581836-45581855(+)"
266414,chr17:45584875-45585272,397,1247,0.928,Y,Promoter:Gm17080;Exon:Slc29a1,chr17:45585039-45585058(+)
266430,chr17:45626605-45627250,645,1262,0.939,Y,Intergenic,chr17:45627003-45627022(-)
266431,chr17:45629894-45630674,780,1127,0.839,Y,Exon:Capn11;Intron:Capn11,chr17:45630540-45630559(+)
266435,chr17:45642617-45643407,790,1315,0.978,Y,Exon:Capn11;Intron:Capn11,"chr17:45643011-45643030(-),chr17:45642600-45642619(+)"
266439,chr17:45663085-45663701,616,1338,0.996,Y,"Promoter:Gm16172;Exon:Gm16172,Tmem63b;Intron:Tmem63b","chr17:45663225-45663244(-),chr17:45663456-45663475(+),chr17:45663691-45663710(-)"
266443,chr17:45677920-45678681,761,1281,0.953,Y,Exon:Tmem63b;Intron:Tmem63b,"chr17:45678538-45678557(+),chr17:45678279-45678298(+),chr17:45678479-45678498(+)"
266460,chr17:45718246-45718936,690,1277,0.95,Y,Intergenic,chr17:45718485-45718504(-)
266462,chr17:45724079-45724871,792,1314,0.978,Y,Intergenic,chr17:45724434-45724453(-)
266463,chr17:45731111-45731575,464,1285,0.956,Y,Intergenic,"chr17:45731348-45731367(+),chr17:45731391-45731410(+)"
266464,chr17:45735375-45735954,579,1256,0.935,Y,"Promoter:1600014C23Rik,F630040K05Rik;Intron:F630040K05Rik",chr17:45735629-45735648(+)
266467,chr17:45748408-45748908,500,1219,0.907,Y,Intron:F630040K05Rik,"chr17:45748744-45748763(+),chr17:45748636-45748655(+),chr17:45748633-45748652(-)"
266534,chr17:46027622-46028026,404,1149,0.855,Y,Intron:Vegfa,chr17:46027818-46027837(-)
266535,chr17:46032339-46033067,728,1307,0.972,Y,Promoter:Vegfa;Exon:Vegfa,chr17:46032885-46032904(-)
266537,chr17:46041162-46041631,469,1141,0.849,Y,Intergenic,chr17:46041396-46041415(+)
266561,chr17:46132016-46132542,526,1293,0.962,Y,Intron:Rsph9,"chr17:46132008-46132027(+),chr17:46132306-46132325(-),chr17:46132252-46132271(-)"
266570,chr17:46170396-46171057,661,1186,0.882,Y,Intergenic,chr17:46170743-46170762(-)
266583,chr17:46252451-46253029,578,1113,0.828,Y,Promoter:Lrrc73;Exon:Yipf3,chr17:46252750-46252769(-)
266586,chr17:46265738-46266312,574,1282,0.954,Y,Intron:Tjap1,"chr17:46266293-46266312(+),chr17:46266059-46266078(+)"
266596,chr17:46298363-46299096,733,1290,0.96,Y,Promoter:Dlk2;Exon:Dlk2;Intron:Dlk2,chr17:46298752-46298771(-)
266609,chr17:46371251-46372470,1219,1160,0.863,Y,Intergenic,"chr17:46371891-46371910(+),chr17:46372261-46372280(+)"
266614,chr17:46392991-46393550,559,1147,0.853,Y,Intron:Zfp318,"chr17:46393220-46393239(-),chr17:46393210-46393229(-)"
