Union ID,Loci,Union length,Occupancy score,Occupancy frequency,Constitutive,Genomic feature,Motif,Cell type gain,Cell type lost
393299,chr14:44803044-44803666,622,1847,0.881,Y,Intergenic,chr14:44803469-44803488(-),,"cortex,brainstem,FB8470,mesenchymal_stromal,neutrophil,FULVR,KB"
393306,chr14:44845995-44846617,622,1969,0.939,Y,Intergenic,chr14:44846410-44846429(-),,"cortex,FB8470,R1-hiPSC4,HSPC"
393323,chr14:44913400-44914259,859,1924,0.918,Y,Promoter:LOC101927418,chr14:44913830-44913849(+),,"cortex,Tet21N,Mutu-LCL"
393374,chr14:45252828-45253940,1112,2058,0.981,Y,"Promoter:LOC107984674,MIS18BP1;Exon:LOC107984674,MIS18BP1;Intron:LOC107984674,MIS18BP1",chr14:45253372-45253391(+),,brainstem
393377,chr14:45268317-45268921,604,2046,0.976,Y,Exon:LOC107984674;Intron:LOC107984674,chr14:45268724-45268743(-),,HSPC
393403,chr14:45426393-45427070,677,1877,0.895,Y,Intron:LOC105370476,chr14:45426864-45426883(+),,"cortex,brainstem,mesenchymal_stromal,HSPC"
393411,chr14:45526544-45527929,1385,1680,0.801,Y,Intron:LOC105370476,chr14:45527473-45527492(-),,"spleen,T-cell,AG10803,cortex,brainstem,tibial_artery,ASC,thoracic_aorta,uterus,neutrophil,ascending_aorta,NK,A549-ACE2,WI-38,RPE,vagina,NHLF,myocyte,thyroid_gland,ovary"
393481,chr14:46250039-46250678,639,1635,0.78,Y,Intron:LINC00871,chr14:46250270-46250289(+),,"cortex,CP-A,brainstem,FB8470,monocyte,Rh30,Mutu-LCL,neutrophil,R1-hiPSC4,KB,HSPC,GM25256"
393488,chr14:46344318-46344854,536,1658,0.791,Y,Intron:LINC00871,"chr14:46344521-46344540(-),chr14:46344524-46344543(+)",,"psoas_muscle,gastrocnemius_medialis,coronary_artery,cortex,brainstem,T-lymphocyte,monocyte,Tet21N,Mutu-LCL,thoracic_aorta,neutrophil,FULVR,HSPC,ovary"
393504,chr14:46580872-46581983,1111,1719,0.82,Y,"Exon:LOC124903309;Intron:LOC105370480,LOC124903309",chr14:46581263-46581282(+),,"gastrocnemius_medialis,cortex,FB8470,mesenchymal_stromal,Tet21N,thoracic_aorta,uterus,neutrophil,NK,FULVR,ovary"
393559,chr14:47277888-47278753,865,1896,0.904,Y,Intron:MDGA2,"chr14:47277980-47277999(+),chr14:47278425-47278444(-)",,"gastrocnemius_medialis,brainstem,Tet21N,uterus,vagina,ovary"
393611,chr14:47917327-47917938,611,1705,0.813,Y,Intergenic,chr14:47917536-47917555(+),,"HSPC,Mutu-LCL,IMR32,psoas_muscle,cortex,normal_urothelial,neutrophil,gastrocnemius_medialis,Tet21N,CD36,R1-hiPSC1,uterus,R1-hiPSC4,ovary"
393646,chr14:48398520-48399342,822,1831,0.873,Y,Promoter:LOC100422641;Intron:LOC105378178,chr14:48398868-48398887(-),,"HSPC,FULVR,mesenchymal_stromal,cortex,R1-hiPSC8,neutrophil,FB8470,Tet21N,R1-hiPSC1,R1-hiPSC4,ovary"
393720,chr14:49173699-49174350,651,1794,0.856,Y,Intron:LOC105378178,"chr14:49173824-49173843(+),chr14:49173949-49173968(-)",,"HSPC,FULVR,neutrophil,gastrocnemius_medialis,mesothelial_epicardium,uterus,R1-hiPSC4,ovary"
393741,chr14:49306045-49306592,547,1588,0.757,Y,Intergenic,chr14:49306335-49306354(-),,"HSPC,Mutu-LCL,CP-A,stomach,Myometrium,cortex,normal_urothelial,neutrophil,gastrocnemius_medialis,CV-hIPS-B,KB,Rh4,uterus,R1-hiPSC4,vagina,lymph_node"
393763,chr14:49461576-49462199,623,1860,0.887,Y,Intergenic,chr14:49461975-49461994(+),,"brainstem,IMR32,cortex,ovary"
393770,chr14:49497741-49498141,400,1988,0.948,Y,Intergenic,chr14:49497928-49497947(-),,"HSPC,mesenchymal_stromal"
393782,chr14:49586081-49587427,1346,2035,0.97,Y,"Promoter:RN7SL1;Exon:RN7SL1,RPS29;Intron:RPS29","chr14:49586715-49586734(+),chr14:49587010-49587029(-)",,FB8470
393792,chr14:49620257-49621475,1218,1540,0.734,Y,"Promoter:MGAT2,RPL36AL;Exon:MGAT2,RPL36AL;Intron:RPL36AL",chr14:49621009-49621028(-),,"IOSE11,MCF-10A,LUHMES,macrophage,A549-ACE2"
393793,chr14:49633610-49634661,1051,2070,0.987,Y,Promoter:DNAAF2;Exon:DNAAF2,"chr14:49633776-49633795(+),chr14:49633883-49633902(-),chr14:49633985-49634004(-),chr14:49634116-49634135(+),chr14:49634356-49634375(+)",,MCF-10CA1a
393819,chr14:49767383-49768237,854,1685,0.804,Y,Promoter:KLHDC2;Exon:KLHDC2,chr14:49768132-49768151(+),,"HPF,NHDF-neo,KMS-11,WI-38,MCF-10CA1a,AG04450,SiHa,GM25256,LCL1,93-VU147T"
393827,chr14:49829991-49830944,953,1660,0.792,Y,Intron:NEMF,chr14:49830267-49830286(-),,"brainstem,R1-hiPSC8,CV-hIPS-B,KB"
393829,chr14:49852622-49853312,690,2055,0.98,Y,"Promoter:NEMF,RN7SL3;Exon:NEMF;Intron:NEMF","chr14:49853069-49853088(-),chr14:49853120-49853139(+)",,
393830,chr14:49853747-49854215,468,1870,0.892,Y,"Promoter:NEMF,RN7SL3;Exon:RN7SL3","chr14:49853759-49853778(-),chr14:49853979-49853998(+)",,"Jurkat,Loucy,LNCaP,SEM,DND-41"
393832,chr14:49861953-49863254,1301,2094,0.999,Y,"Promoter:RN7SL2;Exon:LOC105378179,RN7SL2;Intron:LOC105378179","chr14:49862187-49862206(-),chr14:49862246-49862265(+),chr14:49862694-49862713(-)",,
393833,chr14:49865374-49865711,337,1932,0.921,Y,Intron:LOC105378179,chr14:49865542-49865561(+),,
393838,chr14:49879685-49880513,828,2004,0.956,Y,Intergenic,chr14:49879895-49879914(+),,cortex
393922,chr14:50104852-50105750,898,1798,0.857,Y,"Promoter:LINC01599;Exon:LINC01599,VCPKMT;Intron:LINC01599",chr14:50105140-50105159(-),,"brainstem,SMS-CTR,HSPC,FULVR,IMR32,mesenchymal_stromal,cortex,R1-hiPSC8,FB8470,KB,Caov-3,D-54MG,R1-hiPSC1,Rh30,CyT49,FB0167P"
393946,chr14:50260111-50261167,1056,1764,0.841,Y,Intron:L2HGDH,"chr14:50260261-50260280(+),chr14:50260733-50260752(-)",,"FULVR,mesenchymal_stromal,cortex,R1-hiPSC8,retina,R1-hiPSC4"
393952,chr14:50311637-50313016,1379,1873,0.893,Y,"Promoter:DMAC2L,L2HGDH;Exon:DMAC2L,L2HGDH;Intron:DMAC2L,L2HGDH",chr14:50311945-50311964(+),,macrophage
393953,chr14:50317920-50318525,605,1691,0.806,Y,Intron:DMAC2L,chr14:50318198-50318217(+),,"brainstem,HSPC,Mutu-LCL,GM12878,FULVR,NK,cortex,normal_urothelial,GM12873,LoVo,KB,Rh4,Rh30,GM18505"
393954,chr14:50320831-50321458,627,2040,0.973,Y,Exon:DMAC2L;Intron:DMAC2L,chr14:50321191-50321210(+),,
394003,chr14:50531890-50533399,1509,2055,0.98,Y,"Promoter:ATL1;Exon:ATL1,MAP4K5;Intron:ATL1,MAP4K5","chr14:50532539-50532558(+),chr14:50532637-50532656(+),chr14:50532693-50532712(-)",,MCF-10CA1a
394005,chr14:50542619-50543461,842,1863,0.888,Y,"Intron:ATL1,MAP4K5","chr14:50543050-50543069(+),chr14:50543094-50543113(+),chr14:50543311-50543330(-),chr14:50543313-50543332(+)",,"brainstem,HSPC,mesenchymal_stromal,cortex,R1-hiPSC4"
394013,chr14:50599647-50600408,761,1767,0.843,Y,Intron:ATL1,chr14:50600137-50600156(+),,"HSPC,cortex,R1-hiPSC8,neutrophil,FB8470,GM25256,mesothelial_epicardium"
394018,chr14:50619191-50620385,1194,1892,0.902,Y,Intron:ATL1,chr14:50619740-50619759(+),,"HSPC,mesenchymal_stromal,cortex,neutrophil"
394044,chr14:50714432-50715223,791,1761,0.84,Y,Intergenic,chr14:50714649-50714668(-),,"HSPC,FULVR,EFO-27,mesenchymal_stromal,cortex,neutrophil,GBM8"
394059,chr14:50773639-50774045,406,1957,0.933,Y,Intron:NIN,"chr14:50773771-50773790(-),chr14:50773834-50773853(-)",,
394060,chr14:50777710-50778485,775,1992,0.95,Y,Intron:NIN,chr14:50778076-50778095(-),,FULVR
394086,chr14:50859633-50860821,1188,2021,0.964,Y,Intergenic,chr14:50860678-50860697(-),,"brainstem,Mutu-LCL"
394116,chr14:50954711-50956170,1459,1949,0.929,Y,Exon:LOC400212;Intron:LOC400212,"chr14:50954984-50955003(+),chr14:50955540-50955559(-),chr14:50955961-50955980(-)",,"cortex,R1-hiPSC8"
394185,chr14:51219539-51220332,793,1811,0.864,Y,Intergenic,chr14:51220035-51220054(-),,"brainstem,HSPC,mesenchymal_stromal,cortex,HEL,FB8470,KB,LCL1,Rh30"
394201,chr14:51283292-51284238,946,1956,0.933,Y,Intergenic,"chr14:51283480-51283499(-),chr14:51283483-51283502(+)",,"FULVR,mesenchymal_stromal,cortex,FB8470"
394307,chr14:51651810-51652762,952,1986,0.947,Y,Promoter:FRMD6-AS1;Exon:FRMD6;Intron:FRMD6,chr14:51652069-51652088(-),,697
394338,chr14:51776179-51776866,687,1857,0.886,Y,Intron:LOC101927598,"chr14:51776337-51776356(-),chr14:51776458-51776477(-)",,neutrophil
394339,chr14:51780027-51780538,511,2033,0.969,Y,Intron:LOC101927598,chr14:51780271-51780290(-),,
394386,chr14:51979049-51979510,461,2069,0.987,Y,Intergenic,chr14:51979272-51979291(-),,
394391,chr14:51996079-51996690,611,1764,0.841,Y,Intron:RTRAF,chr14:51996318-51996337(+),,"brainstem,SMS-CTR,HSPC,Mutu-LCL,bladder,IMR32,EFO-27,CUTLL1,cortex,FB8470,KB,neuron,Rh4,Rh30,FB0167P"
394402,chr14:52015585-52016074,489,1562,0.745,Y,Intron:NID2,chr14:52015600-52015619(+),,"spleen,NK,OCI-Ly1,GM12864,neutrophil,macrophage,GM18505"
394413,chr14:52043459-52044193,734,1879,0.896,Y,Intron:NID2,"chr14:52043856-52043875(-),chr14:52043858-52043877(+),chr14:52043903-52043922(+)",,"brainstem,neutrophil"
394441,chr14:52131656-52132295,639,1946,0.928,Y,Intergenic,chr14:52131888-52131907(-),,"FULVR,neutrophil,monocyte,macrophage"
394477,chr14:52299046-52300178,1132,1863,0.888,Y,Intergenic,chr14:52299872-52299891(+),,"brainstem,mesenchymal_stromal,cortex,LoVo,FB8470,KB,R1-hiPSC4"
394591,chr14:52823403-52824223,820,1783,0.85,Y,Intron:LOC105370500,chr14:52823742-52823761(+),,"brainstem,SMS-CTR,HSPC,Mutu-LCL,mesenchymal_stromal,cortex,WI-38,CV-hIPS-B,BEAS-2B,GBM8,KB,786-O,D-54MG,R1-hiPSC1,FB0167P"
394622,chr14:52960711-52961615,904,1962,0.936,Y,Intergenic,chr14:52961302-52961321(-),,neutrophil
394638,chr14:53054439-53055486,1047,1915,0.913,Y,Exon:DDHD1;Intron:DDHD1,chr14:53055084-53055103(-),,"brainstem,HSPC,mesenchymal_stromal,cortex,FB8470"
394667,chr14:53217321-53218055,734,1881,0.897,Y,Intron:LOC105370502,"chr14:53217446-53217465(-),chr14:53217888-53217907(+)",,neutrophil
394684,chr14:53295462-53296577,1115,1918,0.915,Y,Intergenic,chr14:53296161-53296180(+),,"HSPC,mesenchymal_stromal,cortex,R1-hiPSC8"
394685,chr14:53305779-53306808,1029,2037,0.971,Y,Intergenic,"chr14:53306373-53306392(-),chr14:53306745-53306764(-)",,HSPC
394709,chr14:53432227-53432874,647,1900,0.906,Y,Intron:LOC105370504,chr14:53432451-53432470(+),,"FULVR,cortex,neutrophil"
394726,chr14:53539510-53539892,382,2029,0.968,Y,Intron:LOC105370504,chr14:53539669-53539688(+),,"NK,neutrophil"
394792,chr14:53929707-53930279,572,1708,0.814,Y,Intergenic,"chr14:53930034-53930053(+),chr14:53930073-53930092(+)",,"HSPC,Myometrium,cortex,neutrophil,GBM8,monocyte,Kasumi-1,macrophage"
394836,chr14:54175164-54176445,1281,2005,0.956,Y,Intron:LOC105370507,chr14:54175511-54175530(-),,"brainstem,HSPC,FULVR,cortex"
394873,chr14:54328973-54329761,788,1941,0.926,Y,Intergenic,,,"brainstem,EndoC-[beta]H3,cortex,neutrophil"
394875,chr14:54338653-54339143,490,1620,0.773,Y,Intergenic,chr14:54338901-54338920(-),,"HSPC,Mutu-LCL,T-cell,FULVR,erythroid,spleen,IOSE11,NK,WI-38,neutrophil,gastrocnemius_medialis,GM25256,retina,monocyte,macrophage,pancreas"
394878,chr14:54347597-54348551,954,1963,0.936,Y,Intergenic,chr14:54348187-54348206(-),,"mesenchymal_stromal,cortex,Caov-3"
394888,chr14:54366710-54367559,849,1828,0.872,Y,Intergenic,"chr14:54366913-54366932(+),chr14:54367443-54367462(-)",,"NK,neutrophil,coronary_artery,GM25256"
394895,chr14:54396407-54397353,946,1720,0.82,Y,Promoter:CDKN3;Exon:CDKN3;Intron:CDKN3,chr14:54397020-54397039(+),,"IOSE11,MCF-10CA1a,Tet21N,GFTR230,macrophage"
394900,chr14:54420275-54421442,1167,1842,0.878,Y,Intergenic,"chr14:54420675-54420694(-),chr14:54421005-54421024(+)",,"HSPC,Mutu-LCL,cortex,R1-hiPSC8"
394905,chr14:54441255-54442009,754,2080,0.992,Y,Promoter:CNIH1;Exon:CNIH1,chr14:54441491-54441510(-),,
394918,chr14:54488314-54489503,1189,1680,0.801,Y,Promoter:GMFB;Exon:GMFB;Intron:GMFB,"chr14:54488484-54488503(+),chr14:54489156-54489175(-)",,"brainstem,CV-hIPS-B,macrophage,Kuramochi"
394921,chr14:54503107-54503883,776,1514,0.722,Y,Intergenic,"chr14:54503678-54503697(-),chr14:54503681-54503700(+)",,"HSPC,T-cell,thyroid_gland,stomach,CUTLL1,mesenchymal_stromal,NK,cardiac_progenitor,cortex,neutrophil,gastrocnemius_medialis,LoVo,GM25256,Caov-3,retina,mesothelial_epicardium,esophagus_squamous_epithelium,uterus,colon,vagina,lymph_node"
394922,chr14:54509491-54510350,859,1890,0.901,Y,Promoter:CGRRF1;Exon:CGRRF1;Intron:CGRRF1,"chr14:54509741-54509760(+),chr14:54510120-54510139(+),chr14:54510176-54510195(-)",,"MCF-10CA1a,Caov-3"
394932,chr14:54563699-54564581,882,1817,0.866,Y,Promoter:SAMD4A,"chr14:54563710-54563729(+),chr14:54564180-54564199(+)",,"brainstem,SMS-CTR,HSPC,697,NALM-6,IMR32,cortex,R1-hiPSC8,normal_urothelial,FB8470,KB,Rh4,Rh30,FB0167P,R1-hiPSC4"
394938,chr14:54572249-54572819,570,1707,0.814,Y,Intron:SAMD4A,chr14:54572505-54572524(+),,"brainstem,HSPC,NALM-6,FULVR,stomach,cortex,neutrophil,LoVo"
394977,chr14:54691355-54692269,914,2029,0.968,Y,Intron:SAMD4A,chr14:54691739-54691758(-),,
395001,chr14:54773031-54774397,1366,2082,0.993,Y,Intron:SAMD4A,"chr14:54773300-54773319(-),chr14:54773396-54773415(-),chr14:54773409-54773428(+),chr14:54773765-54773784(+),chr14:54774183-54774202(-)",,
395010,chr14:54805632-54806445,813,2088,0.996,Y,Intergenic,chr14:54805977-54805996(-),,
395031,chr14:54892670-54893583,913,1962,0.936,Y,Intron:GCH1,chr14:54893335-54893354(-),,"FULVR,cortex,FB8470"
395033,chr14:54901968-54903503,1535,1934,0.922,Y,Promoter:GCH1;Exon:GCH1;Intron:GCH1,"chr14:54902952-54902971(+),chr14:54903141-54903160(-),chr14:54903330-54903349(-)",,
395049,chr14:55051254-55052053,799,2066,0.985,Y,Promoter:MAPK1IP1L;Exon:MAPK1IP1L;Intron:MAPK1IP1L,"chr14:55051495-55051514(+),chr14:55051522-55051541(+),chr14:55051576-55051595(+),chr14:55051656-55051675(+)",,"MCF-10CA1a,SiHa"
395062,chr14:55089319-55089895,576,2069,0.987,Y,Intron:LOC124903318,"chr14:55089383-55089402(+),chr14:55089740-55089759(+)",,
395086,chr14:55160769-55161798,1029,1665,0.794,Y,Intron:DLGAP5,chr14:55161175-55161194(-),,"brainstem,Mutu-LCL,bladder,FULVR,EFO-27,mesenchymal_stromal,Calu-3,cortex,R1-hiPSC8,normal_urothelial,HEL,HAP-1,mesoderm,FB8470,CV-hIPS-B,GM25256,KB,Rh4,D-54MG,Rh30,FB0167P"
395096,chr14:55212674-55213951,1277,1972,0.94,Y,Intron:LOC107984708,chr14:55213232-55213251(+),,"brainstem,FULVR,GM25256"
395104,chr14:55245420-55246110,690,1808,0.862,Y,Intergenic,chr14:55245860-55245879(+),,"HSPC,Mutu-LCL,mesenchymal_stromal,EndoC-[beta]H3,cortex,GM25256"
395110,chr14:55271031-55271516,485,2093,0.998,Y,"Promoter:FBXO34,FBXO34-AS1;Exon:FBXO34,FBXO34-AS1;Intron:FBXO34-AS1","chr14:55271207-55271226(+),chr14:55271274-55271293(+)",,
395136,chr14:55354402-55355005,603,1940,0.925,Y,Exon:FBXO34,chr14:55354795-55354814(-),,
395158,chr14:55416823-55417416,593,1600,0.763,Y,"Intron:FBXO34,TBPL2","chr14:55417022-55417041(-),chr14:55417035-55417054(+)",,"HSPC,gastroesophageal_sphincter,FULVR,thoracic_aorta,stomach,spleen,Myometrium,cortex,neutrophil,gastrocnemius_medialis,coronary_artery,tibial_nerve,GBM8,breast_epithelium,retina,pancreas,esophagus_muscularis_mucosa,uterus,adrenal_gland,ovary,vagina"
395165,chr14:55429977-55430757,780,1674,0.798,Y,"Intron:FBXO34,TBPL2","chr14:55430162-55430181(-),chr14:55430323-55430342(-)",,"FULVR,cortex,R1-hiPSC8,R1-hiPSC4"
395167,chr14:55438074-55438770,696,1817,0.866,Y,"Promoter:TBPL2;Exon:FBXO34;Intron:FBXO34,TBPL2",chr14:55438266-55438285(+),,"FULVR,cortex,neutrophil"
395169,chr14:55445932-55446963,1031,2029,0.968,Y,Intergenic,chr14:55446329-55446348(+),,"HSPC,FULVR,cortex"
395230,chr14:55707318-55708039,721,1851,0.883,Y,Intergenic,chr14:55707516-55707535(+),,"HSPC,FULVR,mesenchymal_stromal,cortex"
395235,chr14:55731617-55732768,1151,1930,0.92,Y,Intergenic,chr14:55732073-55732092(+),,"Mutu-LCL,cortex,R1-hiPSC8,MDA-MB-157"
395405,chr14:56339797-56340529,732,2004,0.956,Y,Intron:LINC02284,"chr14:56340275-56340294(-),chr14:56340284-56340303(+)",,Kasumi-1
395420,chr14:56422533-56423268,735,1945,0.928,Y,Intron:LINC02284,chr14:56422779-56422798(-),,FULVR
395430,chr14:56474304-56475063,759,1988,0.948,Y,Intergenic,chr14:56474610-56474629(-),,"HSPC,Mutu-LCL,FULVR,mesenchymal_stromal"
395434,chr14:56490218-56491121,903,1633,0.779,Y,Intergenic,chr14:56490576-56490595(+),,"brainstem,FULVR,mesenchymal_stromal,cortex,R1-hiPSC8,FB8470,CV-hIPS-B,KB,Caov-3"
395435,chr14:56491294-56491739,445,1965,0.937,Y,Intergenic,chr14:56491499-56491518(+),,
395444,chr14:56555714-56556413,699,1699,0.81,Y,Intergenic,,,"HSPC,gastroesophageal_sphincter,spleen,cortex,neutrophil,FB8470,monocyte,esophagus_muscularis_mucosa,mesothelial_epicardium"
395452,chr14:56579290-56580320,1030,2075,0.99,Y,Promoter:TMEM260;Exon:TMEM260;Intron:TMEM260,chr14:56579487-56579506(+),,
395462,chr14:56659916-56660404,488,1858,0.886,Y,Intron:TMEM260,chr14:56660134-56660153(+),,"HSPC,FULVR,mesenchymal_stromal,cortex,neutrophil,R1-hiPSC1"
395547,chr14:57066646-57067277,631,1847,0.881,Y,Intergenic,chr14:57067085-57067104(-),,"brainstem,thoracic_aorta,EFO-27,KMS-11,neutrophil,uterus,ovary,RMG-II"
395584,chr14:57317256-57317808,552,2045,0.975,Y,Intergenic,"chr14:57317412-57317431(-),chr14:57317457-57317476(+)",,
395617,chr14:57486556-57487383,827,1847,0.881,Y,Intron:CCDC198,chr14:57486942-57486961(+),,"HSPC,cortex,neutrophil"
395631,chr14:57533192-57533835,643,1559,0.743,Y,Intron:LOC105370519,chr14:57533392-57533411(+),,"brainstem,HSPC,right_atrium_auricular_region,Kelly,CD34,NK,cardiac_progenitor,cortex,WI-38,neutrophil,gastrocnemius_medialis,breast_epithelium,monocyte,Kasumi-1,MDA-MB-157,ovary,vagina"
395648,chr14:57692458-57693238,780,1528,0.729,Y,Intron:SLC35F4,chr14:57692860-57692879(+),,"brainstem,Mutu-LCL,FULVR,spleen,NK,cortex,WI-38,neutrophil,gastrocnemius_medialis,tibial_nerve,KB,Caov-3,monocyte,ovary"
395683,chr14:57871052-57871923,871,1830,0.873,Y,Intron:SLC35F4,chr14:57871688-57871707(-),,"HSPC,cortex,neutrophil,MDA-MB-157"
395714,chr14:58072339-58073271,932,2016,0.961,Y,Intron:ARMH4,chr14:58072770-58072789(-),,
395723,chr14:58107746-58108491,745,1967,0.938,Y,Intron:ARMH4,chr14:58108136-58108155(+),,"HSPC,mesenchymal_stromal"
395734,chr14:58166065-58166774,709,2080,0.992,Y,Intergenic,chr14:58166568-58166587(-),,
395771,chr14:58395542-58396587,1045,1914,0.913,Y,"Promoter:TOMM20L,TOMM20L-DT;Exon:TOMM20L,TOMM20L-DT;Intron:TOMM20L","chr14:58395897-58395916(-),chr14:58395975-58395994(-),chr14:58396074-58396093(-)",,"HEC-1-B,Ca-Ski,HEL,SiHa,GBM8,Rh4,DND-41,Rh30,cardiac_mesoderm"
395794,chr14:58501004-58502119,1115,1974,0.941,Y,Intron:KIAA0586,"chr14:58501404-58501423(+),chr14:58501829-58501848(+)",,"FULVR,IMR32,mesenchymal_stromal,cortex"
395824,chr14:58639870-58640263,393,1748,0.834,Y,Intron:DACT1,chr14:58640079-58640098(+),,"HSPC,Mutu-LCL,NALM-6,FULVR,CUTLL1,NK"
395937,chr14:59028201-59029007,806,2034,0.97,Y,Intergenic,chr14:59028754-59028773(+),,"NK,neutrophil"
395941,chr14:59055372-59056437,1065,1910,0.911,Y,Intergenic,"chr14:59055616-59055635(-),chr14:59055854-59055873(+)",,"WERI-Rb-1,brainstem,mesenchymal_stromal,cortex,FB8470,786-O"
395956,chr14:59127123-59127590,467,1993,0.95,Y,Intergenic,chr14:59127321-59127340(+),,Caov-3
396040,chr14:59443907-59444628,721,2019,0.963,Y,Intergenic,chr14:59444393-59444412(-),,"FULVR,EFO-27"
396048,chr14:59483418-59484784,1366,1957,0.933,Y,"Promoter:JKAMP;Exon:JKAMP,L3HYPDH;Intron:L3HYPDH","chr14:59483933-59483952(+),chr14:59484168-59484187(+),chr14:59484486-59484505(+)",,"Ca-Ski,MCF-10CA1a,SiHa"
396052,chr14:59507285-59507796,511,2020,0.963,Y,Intron:CCDC175,"chr14:59507478-59507497(+),chr14:59507521-59507540(+)",,"FULVR,ovary"
396053,chr14:59511872-59512506,634,1596,0.761,Y,Intron:CCDC175,chr14:59512086-59512105(+),,"brainstem,stomach,suprapubic_skin,psoas_muscle,KMS-11,cortex,DLD-1,foreskin_keratinocyte,gastrocnemius_medialis,Caov-3,monocyte,esophagus_squamous_epithelium,uterus,adrenal_gland,colon,ovary,vagina"
396060,chr14:59576428-59577277,849,2017,0.962,Y,Promoter:CCDC175;Exon:CCDC175;Intron:CCDC175,"chr14:59576856-59576875(-),chr14:59577194-59577213(+)",,"brainstem,MCF-10CA1a,HEL,LUHMES,ovary"
396073,chr14:59632328-59632837,509,1748,0.834,Y,Intron:RTN1,"chr14:59632537-59632556(+),chr14:59632590-59632609(+)",,"cortex,uterus,ovary"
396079,chr14:59688058-59688983,925,1889,0.901,Y,Intron:RTN1,chr14:59688618-59688637(-),,"neutrophil,uterus"
396116,chr14:59897702-59898198,496,1687,0.804,Y,Intergenic,,,"HEC-1-B,brainstem,FULVR,CUTLL1,KMS-11,ovary"
396121,chr14:59918538-59919983,1445,1676,0.799,Y,Promoter:LRRC9;Exon:LRRC9;Intron:LRRC9,"chr14:59918916-59918935(-),chr14:59918918-59918937(+),chr14:59919291-59919310(-),chr14:59919695-59919714(-)",,"mesenchymal_stromal,CV-hIPS-B,GBM8,KB,Caov-3,Tet21N,R1-hiPSC4"
396130,chr14:59964761-59965936,1175,2052,0.979,Y,Intron:LRRC9,chr14:59965190-59965209(+),,FULVR
396138,chr14:60064429-60065057,628,1649,0.786,Y,Exon:LRRC9;Intron:PCNX4-DT,,,"SMS-CTR,HSPC,Mutu-LCL,IMR32,EFO-27,CUTLL1,cortex,CV-hIPS-B,GM25256,KB,Rh4,R1-hiPSC1,Rh30,R1-hiPSC4"
396154,chr14:60164521-60165721,1200,1868,0.891,Y,Exon:DHRS7;Intron:DHRS7,"chr14:60165440-60165459(+),chr14:60165512-60165531(-)",,"Mutu-LCL,GM25256,LCL1,Tet21N"
396157,chr14:60184153-60184715,562,1865,0.889,Y,Intergenic,chr14:60184517-60184536(-),,"brainstem,HSPC,IMR32,cortex,R1-hiPSC8,normal_urothelial,HEL,FB8470,KB,Rh4,Rh30"
396200,chr14:60331584-60332289,705,2052,0.979,Y,Intergenic,chr14:60331994-60332013(+),,ovary
396203,chr14:60349639-60350606,967,1993,0.95,Y,Intergenic,chr14:60350092-60350111(+),,
396228,chr14:60562111-60562547,436,1885,0.899,Y,Intergenic,"chr14:60562296-60562315(-),chr14:60562298-60562317(+),chr14:60562336-60562355(-),chr14:60562484-60562503(+)",,"cortex,neutrophil,Caov-3,monocyte"
396240,chr14:60625117-60626117,1000,2034,0.97,Y,Intergenic,chr14:60625530-60625549(+),,"brainstem,neutrophil"
396250,chr14:60656971-60657585,614,1508,0.719,Y,Intergenic,,,"WERI-Rb-1,697,T-cell,Loucy,CUTLL1,HCT-116,neutrophil,GM25256,GBM8,MDA-MB-435,Rh4,TC-71,SK-MEL-147,HT-1080"
396307,chr14:61024976-61025903,927,2019,0.963,Y,Intron:SLC38A6,chr14:61025414-61025433(-),,FULVR
396354,chr14:61188785-61189651,866,1516,0.723,Y,Promoter:PRKCH;Intron:PRKCH,"chr14:61189148-61189167(-),chr14:61189176-61189195(-),chr14:61189181-61189200(+)",,"tongue,Jurkat,HEC-1-B,WERI-Rb-1,VCaP,C4-2B,Ca-Ski,697,Loucy,EFO-27,GM12874,MOLT-14,CUTLL1,M14,KMS-11,NK,DLD-1,MCF-10CA1a,HEL,neutrophil,LNCaP,B-cell,NCI-H929,LoVo,MCF-10A,GM25256,OCI-Ly7,GBM8,neuron,MDA-MB-435,DIvA,SEM,Tet21N,786-O,Kasumi-1,COLO-829,RWPE-1,DND-41,mesothelial_epicardium,BLaER,Kuramochi,TC-71,MP41,U2OS"
396373,chr14:61252739-61253434,695,2039,0.972,Y,Intron:PRKCH,"chr14:61252959-61252978(-),chr14:61253414-61253433(+)",,neutrophil
396379,chr14:61269504-61270027,523,2034,0.97,Y,Intron:PRKCH,chr14:61269747-61269766(+),,
396383,chr14:61285996-61286801,805,1884,0.898,Y,Intron:PRKCH,chr14:61286350-61286369(-),,"mesenchymal_stromal,cortex,neutrophil"
396386,chr14:61296693-61297556,863,1824,0.87,Y,"Intron:PRKCH,PRKCH-AS1",chr14:61297105-61297124(+),,"HSPC,Mutu-LCL,FULVR,cortex,R1-hiPSC8,normal_urothelial,neutrophil,FB8470,GM25256,R1-hiPSC1,ovary"
396433,chr14:61456407-61457303,896,2046,0.976,Y,Exon:PRKCH;Intron:PRKCH,chr14:61456817-61456836(+),,
396435,chr14:61461744-61462308,564,1933,0.922,Y,Intron:PRKCH,chr14:61461928-61461947(+),,"mesenchymal_stromal,FB8470"
